waypoint_id,latitude,longitude,heading,speed,waypoint_type
72,40.76079673035627,-111.88851089901591,240.0,1.5,coverage
73,40.760717436189886,-111.88856970734405,240.0,1.5,coverage
74,40.7606381419939,-111.88862851553358,240.0,1.5,coverage
75,40.76055884776833,-111.88868732358446,240.0,1.5,coverage
76,40.76047955351316,-111.88874613149673,240.0,1.5,coverage
77,40.76040025922839,-111.88880493927036,240.0,1.5,coverage
78,40.76032096491402,-111.88886374690534,240.0,1.5,coverage
79,40.760241670570075,-111.88892255440172,240.0,1.5,coverage
80,40.76016237619652,-111.88898136175946,240.0,1.5,coverage
81,40.760083081793375,-111.88904016897858,240.0,1.5,coverage
82,40.76000378736064,-111.88909897605907,240.0,1.5,coverage
83,40.75992449289831,-111.88915778300094,240.0,1.5,coverage
84,40.759845198406374,-111.88921658980418,240.0,1.5,coverage
85,40.759765903884855,-111.88927539646879,240.0,1.5,coverage
86,40.75968660933374,-111.88933420299479,240.0,1.5,coverage
87,40.75960731475303,-111.88939300938218,240.0,1.5,coverage
88,40.75952802014273,-111.88945181563092,240.0,1.5,coverage
89,40.75944872550284,-111.88951062174105,240.0,1.5,coverage
90,40.75936943083336,-111.88956942771257,240.0,1.5,coverage
91,40.75938602510393,-111.88958602196863,60.0,1.5,coverage
92,40.759468352056395,-111.88952496722504,60.0,1.5,coverage
93,40.75955067897699,-111.889463912332,60.0,1.5,coverage
94,40.75963300586566,-111.88940285728957,60.0,1.5,coverage
95,40.75971533272243,-111.88934180209769,60.0,1.5,coverage
96,40.75979765954731,-111.8892807467564,60.0,1.5,coverage
97,40.75987998634029,-111.88921969126567,60.0,1.5,coverage
98,40.75996231310136,-111.8891586356255,60.0,1.5,coverage
99,40.76004463983054,-111.88909757983592,60.0,1.5,coverage
100,40.76012696652783,-111.8890365238969,60.0,1.5,coverage
101,40.76020929319319,-111.88897546780845,60.0,1.5,coverage
102,40.76029161982666,-111.88891441157058,60.0,1.5,coverage
103,40.760373946428246,-111.88885335518327,60.0,1.5,coverage
104,40.760456272997914,-111.88879229864652,60.0,1.5,coverage
105,40.76053859953568,-111.88873124196034,60.0,1.5,coverage
106,40.76062092604154,-111.88867018512472,60.0,1.5,coverage
107,40.76070325251552,-111.88860912813968,60.0,1.5,coverage
108,40.760785578957574,-111.88854807100519,60.0,1.5,coverage
109,40.760774427547005,-111.88858524298186,240.0,1.5,coverage
110,40.760693733193655,-111.88864508961575,240.0,1.5,coverage
111,40.76061303880966,-111.88870493610607,240.0,1.5,coverage
112,40.76053234439503,-111.88876478245282,240.0,1.5,coverage
113,40.76045164994974,-111.888824628656,240.0,1.5,coverage
114,40.7603709554738,-111.88888447471562,240.0,1.5,coverage
115,40.76029026096721,-111.88894432063167,240.0,1.5,coverage
116,40.76020956642998,-111.88900416640415,240.0,1.5,coverage
117,40.76012887186209,-111.88906401203307,240.0,1.5,coverage
118,40.76004817726357,-111.88912385751841,240.0,1.5,coverage
119,40.75996748263437,-111.88918370286021,240.0,1.5,coverage
120,40.759886787974544,-111.88924354805842,240.0,1.5,coverage
121,40.75980609328407,-111.8893033931131,240.0,1.5,coverage
122,40.759725398562935,-111.88936323802419,240.0,1.5,coverage
123,40.75964470381116,-111.88942308279172,240.0,1.5,coverage
124,40.75956400902876,-111.8894829274157,240.0,1.5,coverage
125,40.75948331421569,-111.88954277189613,240.0,1.5,coverage
126,40.759402619371976,-111.88960261623298,240.0,1.5,coverage
127,40.75941921363751,-111.88961921050561,60.0,1.5,coverage
128,40.759498276372106,-111.8895605765752,60.0,1.5,coverage
129,40.759577339077296,-111.88950194250698,60.0,1.5,coverage
130,40.75965640175307,-111.88944330830094,60.0,1.5,coverage
131,40.75973546439939,-111.8893846739571,60.0,1.5,coverage
132,40.75981452701632,-111.88932603947545,60.0,1.5,coverage
133,40.75989358960382,-111.88926740485597,60.0,1.5,coverage
134,40.75997265216191,-111.88920877009869,60.0,1.5,coverage
135,40.76005171469057,-111.8891501352036,60.0,1.5,coverage
136,40.76013077718982,-111.88909150017068,60.0,1.5,coverage
137,40.76020983965963,-111.88903286499995,60.0,1.5,coverage
138,40.76028890210003,-111.8889742296914,60.0,1.5,coverage
139,40.76036796451102,-111.88891559424503,60.0,1.5,coverage
140,40.76044702689256,-111.88885695866085,60.0,1.5,coverage
141,40.760526089244685,-111.88879832293884,60.0,1.5,coverage
142,40.76060515156739,-111.88873968707904,60.0,1.5,coverage
143,40.76068421386069,-111.88868105108139,60.0,1.5,coverage
144,40.76076327612456,-111.88862241494593,60.0,1.5,coverage
145,40.76075212469025,-111.88865958689738,240.0,1.5,coverage
146,40.76066985512983,-111.88872060163465,240.0,1.5,coverage
147,40.76058758553752,-111.88878161622267,240.0,1.5,coverage
148,40.76050531591338,-111.88884263066149,240.0,1.5,coverage
149,40.76042304625737,-111.88890364495107,240.0,1.5,coverage
150,40.76034077656951,-111.88896465909143,240.0,1.5,coverage
151,40.760258506849794,-111.88902567308254,240.0,1.5,coverage
152,40.760176237098214,-111.88908668692444,240.0,1.5,coverage
153,40.76009396731477,-111.88914770061713,240.0,1.5,coverage
154,40.76001169749951,-111.88920871416057,240.0,1.5,coverage
155,40.759929427652345,-111.8892697275548,240.0,1.5,coverage
156,40.75984715777335,-111.8893307407998,240.0,1.5,coverage
157,40.759764887862495,-111.8893917538956,240.0,1.5,coverage
158,40.759682617919786,-111.88945276684215,240.0,1.5,coverage
159,40.75960034794521,-111.8895137796395,240.0,1.5,coverage
160,40.75951807793879,-111.88957479228765,240.0,1.5,coverage
161,40.759435807900516,-111.88963580478655,240.0,1.5,coverage
162,40.759452402161,-111.88965239907576,60.0,1.5,coverage
163,40.75953293808265,-111.88959267263326,60.0,1.5,coverage
164,40.75961347397377,-111.88953294604778,60.0,1.5,coverage
165,40.75969400983436,-111.8894732193193,60.0,1.5,coverage
166,40.75977454566442,-111.88941349244783,60.0,1.5,coverage
167,40.75985508146397,-111.88935376543336,60.0,1.5,coverage
168,40.75993561723297,-111.88929403827589,60.0,1.5,coverage
169,40.76001615297147,-111.88923431097543,60.0,1.5,coverage
170,40.760096688679425,-111.88917458353197,60.0,1.5,coverage
171,40.760177224356845,-111.88911485594551,60.0,1.5,coverage
172,40.76025776000375,-111.88905512821604,60.0,1.5,coverage
173,40.76033829562013,-111.88899540034357,60.0,1.5,coverage
174,40.760418831205975,-111.88893567232812,60.0,1.5,coverage
175,40.76049936676129,-111.88887594416964,60.0,1.5,coverage
176,40.760579902286075,-111.88881621586818,60.0,1.5,coverage
177,40.760660437780345,-111.88875648742369,60.0,1.5,coverage
178,40.760740973244076,-111.88869675883622,60.0,1.5,coverage
179,40.76072982178606,-111.88873393076246,240.0,1.5,coverage
180,40.76065102041979,-111.88879237320245,240.0,1.5,coverage
181,40.76057221902435,-111.88885081550553,240.0,1.5,coverage
182,40.760493417599655,-111.88890925767171,240.0,1.5,coverage
183,40.76041461614573,-111.88896769970096,240.0,1.5,coverage
184,40.76033581466259,-111.88902614159329,240.0,1.5,coverage
185,40.760257013150195,-111.88908458334875,240.0,1.5,coverage
186,40.7601782116086,-111.88914302496727,240.0,1.5,coverage
187,40.76009941003777,-111.88920146644888,240.0,1.5,coverage
188,40.76002060843771,-111.8892599077936,240.0,1.5,coverage
