waypoint_id,latitude,longitude,heading,speed,waypoint_type
158,40.759671000635024,-111.88888336300887,240.0,1.5,coverage
159,40.759589989517195,-111.88894344311915,240.0,1.5,coverage
160,40.75950897836848,-111.88900352308474,240.0,1.5,coverage
161,40.75942796718889,-111.88906360290565,240.0,1.5,coverage
162,40.7593469559784,-111.88912368258185,240.0,1.5,coverage
163,40.75926594473701,-111.88918376211338,240.0,1.5,coverage
164,40.75918493346475,-111.88924384150023,240.0,1.5,coverage
165,40.7591039221616,-111.88930392074238,240.0,1.5,coverage
166,40.75912051647249,-111.88932051486587,60.0,1.5,coverage
167,40.75920144725792,-111.88926049534889,60.0,1.5,coverage
168,40.75928237801256,-111.88920047568752,60.0,1.5,coverage
169,40.75936330873634,-111.88914045588174,60.0,1.5,coverage
170,40.75944423942932,-111.88908043593156,60.0,1.5,coverage
171,40.75952517009145,-111.88902041583698,60.0,1.5,coverage
172,40.759606100722756,-111.888960395598,60.0,1.5,coverage
173,40.759687031323246,-111.88890037521462,60.0,1.5,coverage
174,40.759767961892905,-111.88884035468683,60.0,1.5,coverage
175,40.75984889243173,-111.88878033401465,60.0,1.5,coverage
176,40.759929822939725,-111.88872031319805,60.0,1.5,coverage
177,40.76001075341689,-111.88866029223705,60.0,1.5,coverage
178,40.760091683863244,-111.88860027113164,60.0,1.5,coverage
179,40.76017261427876,-111.88854024988181,60.0,1.5,coverage
180,40.76025354466342,-111.88848022848761,60.0,1.5,coverage
181,40.760334475017295,-111.88842020694898,60.0,1.5,coverage
182,40.7604154053403,-111.88836018526592,60.0,1.5,coverage
183,40.760496335632496,-111.88830016343847,60.0,1.5,coverage
184,40.76057726589386,-111.88824014146661,60.0,1.5,coverage
185,40.76059241089257,-111.88825781069528,240.0,1.5,coverage
186,40.760511561147894,-111.88831777293709,240.0,1.5,coverage
187,40.76043071137244,-111.88837773503478,240.0,1.5,coverage
188,40.760349861566226,-111.88843769698836,240.0,1.5,coverage
189,40.76026901172924,-111.8884976587978,240.0,1.5,coverage
190,40.760188161861485,-111.88855762046313,240.0,1.5,coverage
191,40.76010731196296,-111.88861758198433,240.0,1.5,coverage
